   1.0000000000000000        9.9159999999999998E-002
   2.0000000000000000        9.9159999999999998E-002
   4.0000000000000000        9.9159999999999998E-002
   8.0000000000000000        9.9159999999999998E-002
   16.000000000000000        9.9159999999999998E-002
   32.000000000000000        9.9159999999999998E-002
   64.000000000000000        9.9159999999999998E-002
   128.00000000000000        9.9159999999999998E-002
   256.00000000000000        9.9159999999999998E-002
   512.00000000000000        9.9159999999999998E-002
   1024.0000000000000        9.9159999999999998E-002
   2048.0000000000000        9.9159999999999998E-002
   4096.0000000000000        9.9159999999999998E-002
   8192.0000000000000        9.9159999999999998E-002
